idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,22.96,0,0,1.0,20
2,3,0,1,12.94,0,0,1.0,20
3,5,0,0,12.02,0,0,0,20
4,6,0,0,19.57,0,0,1.0,20
5,2,0,0,12.56,0,0,0,20
6,1,0,0,16.81,0,0,0,20
7,4,0,0,22.22,0,0,0,20
8,1,0,1,19.42,1,0,0,20
9,2,0,1,13.91,2,0,0,20
10,2,0,2,23.55,3,0,0,20
11,4,0,1,22.98,4,0,0,20
12,3,0,2,9.39,5,0,1.0,20
13,1,0,2,20.68,6,0,0,20
14,1,0,3,21.01,7,0,0,20
15,1,0,4,21.84,8,0,0,20
16,5,0,1,19.06,9,0,0,20
17,6,0,1,15.26,10,0,1.0,20
18,6,0,2,13.86,11,0,1.0,20
19,3,0,3,9.3,12,0,1.0,20
20,6,0,3,11.93,13,0,1.0,20
