idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,5.79,0,0,0,20
2,1,0,0,5.96,0,0,0,20
3,6,0,1,9.64,0,0,0,20
4,5,0,0,15.49,0,0,0,20
5,2,0,0,16.9,0,0,0,20
6,5,0,1,17.87,0,0,1.0,20
7,5,0,2,16.47,0,0,1.0,20
8,2,0,1,21.37,1,0,0,20
9,2,0,2,21.87,2,0,0,20
10,1,0,1,13.23,3,0,0,20
11,3,0,0,8.0,4,0,0,20
12,1,0,2,14.59,5,0,0,20
13,3,0,1,16.81,6,0,0,20
14,3,0,2,19.09,7,0,0,20
15,1,0,3,17.95,8,0,0,20
16,4,0,0,13.64,9,0,0,20
17,6,0,2,10.92,10,0,0,20
18,4,0,1,16.75,11,0,0,20
19,6,0,3,11.95,12,0,0,20
20,6,0,4,12.69,13,0,0,20
