idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.16,0,0,1.0,20
2,1,0,1,13.29,0,0,1.0,20
3,1,0,2,13.06,0,0,1.0,20
4,3,0,0,10.95,0,0,1.0,20
5,3,0,1,5.19,0,0,1.0,20
6,4,0,0,21.95,0,0,1.0,20
7,4,0,1,6.04,0,0,1.0,20
8,5,0,0,13.29,1,0,0,20
9,5,0,1,14.85,2,0,0,20
10,5,0,2,15.11,3,0,0,20
11,4,0,2,21.16,4,0,1.0,20
12,5,0,3,17.81,5,0,0,20
13,6,0,0,11.78,6,0,0,20
14,6,0,1,13.07,7,0,0,20
15,3,0,2,8.44,8,0,1.0000000000000002,20
16,6,0,2,13.89,9,0,0,20
17,2,0,0,8.36,10,0,0,20
18,1,0,3,5.83,11,0,1.0,20
19,6,0,3,16.95,12,0,0,20
20,2,0,1,19.26,13,0,0,20
