idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,19.93,0,0,0,20
2,3,0,0,9.25,0,0,0,20
3,1,0,0,17.34,0,0,0,20
4,5,0,0,21.66,0,0,0,20
5,6,0,0,16.84,0,0,0,20
6,2,0,4,11.06,1,0,1.0,20
7,3,0,4,15.72,2,0,1.0,20
8,4,0,4,23.74,3,0,1.0,20
9,4,0,3,20.72,4,0,1.0,20
10,6,0,2,19.51,5,0,0,20
11,1,0,3,18.18,6,0,1.0,20
12,5,0,1,22.88,7,0,1.0,20
13,2,0,2,12.37,8,0,1.0,20
14,2,0,1,5.45,9,0,1.0,20
15,2,0,0,7.18,10,0,1.0,20
16,1,0,1,17.78,11,0,1.0,20
17,3,0,2,15.1,12,0,1.0,20
18,3,0,1,11.28,13,0,0,20
19,3,0,3,12.74,14,0,1.0,20
20,2,0,3,13.18,15,0,1.0,20
21,4,0,2,20.12,16,0,1.0,20
22,5,0,2,22.19,17,0,1.0,20
23,6,0,1,17.3,18,0,0,20
24,4,0,1,20.9,19,0,1.0,20
25,1,0,2,17.43,20,0,1.0,20
