idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,13.74,0,0,0,20
2,4,0,0,6.08,0,0,0,20
3,6,0,0,17.67,0,0,0,20
4,6,0,1,21.86,0,0,0,20
5,5,0,0,15.16,0,0,0,20
6,2,0,4,10.09,1,0,1.0,20
7,5,0,2,17.46,2,0,1.0,20
8,1,0,1,6.23,3,0,1.0,20
9,3,0,3,19.13,4,0,1.0,20
10,2,0,1,7.99,5,0,1.0,20
11,1,0,3,6.79,6,0,1.0,20
12,4,0,2,12.38,7,0,0,20
13,2,0,3,9.04,8,0,1.0,20
14,3,0,1,16.7,9,0,1.0,20
15,4,0,4,22.03,10,0,0,20
16,5,0,3,20.71,11,0,1.0,20
17,2,0,0,8.38,12,0,1.0,20
18,4,0,3,19.77,13,0,0,20
19,2,0,2,8.14,14,0,1.0,20
20,1,0,0,5.42,15,0,0,20
21,1,0,2,6.22,16,0,1.0,20
22,4,0,1,8.04,17,0,0,20
23,1,0,4,10.47,18,0,1.0,20
24,3,0,2,14.28,19,0,1.0,20
25,5,0,1,17.75,20,0,1.0,20
