idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,20.86,1,120.86,1,0,20
2,6,0,0,16.84,3,316.84,2,1.0,20
3,6,0,1,23.13,2,223.13,3,1.0,20
4,4,0,0,9.79,0,9.79,4,0,20
5,4,0,1,6.22,2,206.22,5,0,20
6,2,0,0,8.81,0,8.81,6,0,20
7,4,0,2,14.35,2,214.35,7,0,20
8,5,0,1,10.21,2,210.21,8,0,20
9,1,0,0,5.41,0,5.41,9,0,20
10,1,0,1,13.36,1,113.36,10,1.0,20
11,5,0,2,19.29,2,219.29,11,0,20
12,6,0,2,21.15,3,321.15,12,1.0,20
13,2,0,1,15.12,0,15.12,13,0,20
14,5,0,3,8.7,3,308.7,14,0,20
15,3,0,0,11.75,1,111.75,15,0,20
16,4,0,3,17.89,2,217.89,16,0,20
17,1,0,2,19.94,0,19.94,17,1.0,20
18,3,0,1,14.1,1,114.1,18,0,20
19,4,0,4,17.26,3,317.26,19,0,20
20,3,0,2,22.33,1,122.33,20,0,20
21,5,0,4,10.2,3,310.2,21,0,20
22,3,0,3,7.24,2,207.24,22,0,20
23,2,0,2,16.42,0,16.42,23,0,20
24,2,0,3,20.34,0,20.34,24,0,20
25,3,0,4,23.09,2,223.09,25,0,20
26,1,0,3,13.52,0,13.52,26,1.0,20
27,2,0,4,10.3,1,110.3,27,0,20
