idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.33,0,16.33,1,0,20
2,6,0,1,15.67,2,215.67,2,0,20
3,2,0,0,6.16,0,6.16,3,0,20
4,5,0,0,15.69,1,115.69,4,0,20
5,6,0,2,22.49,3,322.49,5,1.0,20
6,3,0,0,20.66,0,20.66,6,0,20
7,3,0,1,13.23,1,113.23,7,0,20
8,4,0,0,23.34,0,23.34,8,0,20
9,2,0,1,8.74,0,8.74,9,0,20
10,6,0,3,12.61,3,312.61,10,1.0,20
11,5,0,1,9.16,2,209.16,11,0,20
12,5,0,2,22.83,2,222.82999999999998,12,0,20
13,2,0,2,19.57,0,19.57,13,0.9999999999999997,20
14,4,0,1,6.49,1,106.49,14,0,20
15,4,0,2,23.42,1,123.42,15,0,20
16,4,0,3,10.71,2,210.71,16,0,20
17,3,0,2,13.79,1,113.78999999999999,17,0,20
18,4,0,4,19.3,2,219.3,18,0,20
19,3,0,3,9.5,2,209.5,19,0,20
20,1,0,0,8.31,0,8.31,20,0,20
21,1,0,1,9.76,0,9.76,21,0,20
22,3,0,4,12.17,2,212.17,22,0,20
23,2,0,3,9.33,1,109.33,23,1.0,20
24,1,0,2,12.82,0,12.82,24,0,20
25,1,0,3,14.24,0,14.24,25,0,20
26,5,0,3,17.56,3,317.56,26,0,20
27,2,0,4,10.3,0,10.3,27,1.0,20
