idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,20.65,0,20.65,0,1.0,20
2,6,0,0,22.03,0,22.03,0,0,20
3,2,0,0,20.06,0,20.06,0,1.0,20
4,1,0,0,14.84,0,14.84,0,0,20
5,5,0,0,19.27,0,19.27,0,1.0,20
6,5,0,1,11.6,0,11.6,0,1.0,20
7,3,0,1,13.69,0,13.69,0,1.0,20
8,3,0,2,6.48,0,6.48,0,1.0,20
9,5,0,2,10.93,0,10.93,0,1.0,20
10,3,0,3,12.29,0,12.29,0,1.0,20
11,3,0,4,19.22,0,19.22,1,1.0,20
12,2,0,1,11.55,0,11.55,2,1.0,20
13,4,0,0,5.89,0,5.89,3,0,20
14,2,0,2,6.9,0,6.9,4,1.0,20
15,1,0,1,16.38,0,16.38,5,0,20
16,4,0,1,6.2,0,6.2,6,0,20
17,5,0,3,14.18,0,14.18,7,1.0,20
18,6,0,1,22.05,0,22.05,8,0,20
19,2,0,3,11.84,0,11.84,9,1.0,20
20,4,0,2,6.66,0,6.66,10,0,20
21,1,0,2,19.38,0,19.38,11,0,20
22,4,0,3,8.93,0,8.93,12,0,20
23,4,0,4,21.4,0,21.4,13,0,20
