idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,9.67,2,209.67,0,0,20
2,3,0,0,12.89,0,12.89,0,0,20
3,3,0,1,11.98,2,211.98,0,0,20
4,1,0,1,15.94,2,215.94,0,0,20
5,3,0,2,21.49,2,221.49,0,0,20
6,4,0,0,23.63,0,23.63,0,0,20
7,5,0,0,14.22,3,314.22,0,0,20
8,2,0,0,6.68,0,6.68,1,0,20
9,2,0,1,9.03,0,9.03,2,0,20
10,2,0,2,12.42,0,12.42,3,0,20
11,4,0,1,16.41,1,116.41,4,0,20
12,5,0,1,20.34,3,320.34,5,0,20
13,6,0,0,14.64,1,114.64,6,1.0,20
14,1,0,2,15.48,3,315.48,7,0,20
15,4,0,2,14.79,2,214.79,8,0,20
16,4,0,3,15.24,2,215.24,9,0,20
17,2,0,3,13.27,1,113.27,10,0,20
18,2,0,4,13.42,1,113.42,11,0,20
19,6,0,1,6.47,1,106.47,12,1.0,20
20,3,0,3,12.05,3,312.05,13,0,20
