idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,12.26,3,312.26,0,1.0,20
2,2,0,0,18.18,1,118.18,0,1.0,20
3,5,0,0,19.12,0,19.12,0,1.0,20
4,3,0,0,14.43,1,114.43,1,1.0,20
5,3,0,1,17.88,1,117.88,2,1.0,20
6,4,0,0,19.77,1,119.77,3,0,20
7,4,0,1,22.21,2,222.21,4,0,20
8,1,0,1,16.01,2,216.01,5,1.0,20
9,3,0,2,11.21,1,111.21000000000001,6,1.0,20
10,2,0,1,19.04,0,19.04,7,1.0,20
11,2,0,2,23.02,1,123.02,8,1.0,20
12,4,0,2,15.27,3,315.27,9,1.0,20
13,3,0,3,8.61,2,208.61,10,1.0,20
14,1,0,2,14.58,2,214.58,11,1.0,20
15,4,0,3,8.0,3,308.0,12,1.0,20
16,2,0,3,21.81,1,121.81,13,1.0,20
17,6,0,0,22.13,3,322.13,14,0,20
18,2,0,4,11.49,1,111.49,15,1.0,20
19,5,0,1,12.79,0,12.79,16,1.0,20
20,5,0,2,10.04,0,10.04,17,1.0,20
