idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.63,0,8.63,0,0,20
2,1,0,1,23.29,2,223.29,0,1.0,20
3,5,0,0,7.95,1,107.95,0,1.0,20
4,1,0,2,7.68,2,207.68,1,1.0,20
5,1,0,3,18.89,2,218.89,2,1.0,20
6,2,0,0,15.47,0,15.47,3,1.0,20
7,2,0,1,16.79,0,16.79,4,1.0,20
8,3,0,0,7.45,1,107.45,5,1.0,20
9,3,0,1,5.5,1,105.5,6,1.0,20
10,4,0,0,10.94,3,310.94,7,1.0,20
11,3,0,2,17.13,2,217.13,8,1.0,20
12,2,0,2,15.33,1,115.33,9,1.0,20
13,3,0,3,9.91,2,209.91,10,1.0,20
14,4,0,1,15.65,3,315.65,11,1.0,20
15,6,0,0,16.34,3,316.34,12,0,20
16,4,0,2,10.22,3,310.22,13,1.0,20
17,4,0,3,10.59,3,310.59,14,1.0,20
18,5,0,1,8.5,0,8.5,15,1.0,20
19,2,0,3,21.69,0,21.69,16,1.0,20
20,5,0,2,5.43,3,305.43,17,1.0,20
