idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,21.62,3,321.62,0,1.0,20
2,4,0,0,20.31,1,120.31,0,0.999999999999972,20
3,3,0,0,10.77,3,310.77,0,0.9999999999999716,20
4,6,0,0,23.45,3,323.45,1,0,20
5,1,0,0,12.65,0,12.65,2,0,20
6,1,0,1,13.15,1,113.15,3,1.0,20
7,4,0,1,6.67,1,106.67,4,0.9999999999999725,20
8,1,0,2,22.43,0,22.43,5,1.0,20
9,1,0,3,20.2,1,120.2,6,1.0,20
10,2,0,1,10.98,3,310.98,7,1.0,20
11,1,0,4,7.63,2,207.63,8,1.0,20
12,4,0,2,7.27,1,107.27,9,0.9999999999999729,20
13,3,0,1,14.1,3,314.1,10,1.0,20
14,5,0,0,7.01,0,7.01,11,0,20
15,5,0,1,22.74,1,122.74,12,1.0,20
16,3,0,2,6.44,3,306.44,13,1.0,20
17,2,0,2,22.82,3,322.82,14,1.0,20
18,3,0,3,8.28,3,308.28,15,1.0,20
19,5,0,2,9.52,1,109.52,16,1.0,20
20,4,0,3,21.51,3,321.51,17,1.0,20
