idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,19.61,1,119.61,0,1.0,20
2,3,0,0,12.43,2,212.43,0,0,20
3,6,0,0,15.87,1,115.87,0,0,20
4,3,0,1,22.54,2,222.54,1,1.0,20
5,4,0,0,11.08,1,111.08,2,1.0,20
6,4,0,1,8.15,1,108.15,3,1.0,20
7,4,0,2,18.65,2,218.65,4,1.0,20
8,3,0,2,19.24,2,219.24,5,1.0,20
9,1,0,1,6.15,1,106.15,6,1.0,20
10,3,0,3,21.3,2,221.3,7,1.0,20
11,4,0,3,20.8,3,320.8,8,1.0,20
12,3,0,4,13.02,2,213.02,9,1.0,20
13,2,0,0,11.16,0,11.16,10,1.0,20
14,2,0,1,5.21,0,5.21,11,1.0,20
15,2,0,2,8.15,0,8.15,12,1.0,20
16,1,0,2,11.11,1,111.11,13,1.0,20
17,5,0,0,23.0,3,323.0,14,1.0,20
18,5,0,1,10.54,3,310.54,15,1.0,20
19,2,0,3,13.96,1,113.96000000000001,16,1.0,20
20,5,0,2,6.08,3,306.08,17,1.0,20
