idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,16.03,2,216.03,0,1.0,20
2,2,0,0,22.93,3,322.93,0,1.0,20
3,1,0,1,20.55,2,220.55,0,1.0,20
4,3,0,0,18.21,1,118.21000000000001,1,1.0,20
5,5,0,0,9.95,0,9.95,2,0,20
6,5,0,1,22.63,3,322.63,3,1.0,20
7,1,0,2,10.94,2,210.94,4,1.0,20
8,5,0,2,16.09,3,316.09,5,1.0,20
9,3,0,1,17.2,1,117.2,6,1.0,20
10,1,0,3,23.76,1,123.76,7,1.0,20
11,3,0,2,19.46,1,119.46000000000001,8,1.0,20
12,4,0,0,16.78,0,16.78,9,1.0,20
13,2,0,1,23.02,2,223.02,10,1.0,20
14,3,0,3,7.28,1,107.28,11,1.0,20
15,6,0,0,8.14,0,8.14,12,0,20
16,2,0,2,23.34,2,223.34,13,1.0,20
17,4,0,1,11.46,0,11.46,14,1.0,20
18,3,0,4,15.4,2,215.4,15,1.0,20
19,4,0,2,11.24,1,111.24,16,1.0,20
20,4,0,3,11.15,2,211.15,17,1.0,20
