idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,14.23,2,214.23,0,1.0,20
2,6,0,0,23.98,3,323.98,0,1.0,20
3,2,0,0,11.24,1,111.24,0,0,20
4,5,0,0,22.91,3,322.91,1,1.0,20
5,1,0,1,18.0,1,118.0,2,1.0,20
6,4,0,0,7.21,2,207.21,3,1.0,20
7,2,0,1,19.7,1,119.7,4,1.0,20
8,4,0,1,7.12,2,207.12,5,1.0,20
9,3,0,0,7.94,0,7.94,6,1.0,20
10,4,0,2,15.75,2,215.75,7,1.0,20
11,3,0,1,6.99,0,6.99,8,1.0,20
12,3,0,2,22.54,2,222.54,9,1.0,20
13,2,0,2,22.63,1,122.63,10,1.0,20
14,3,0,3,17.65,2,217.65,11,1.0,20
15,5,0,1,7.81,3,307.81,12,1.0,20
16,2,0,3,13.5,1,113.5,13,1.0,20
17,1,0,2,22.73,1,122.73,14,1.0000000000000284,20
18,3,0,4,15.17,2,215.17,15,1.0,20
19,5,0,2,6.95,3,306.95,16,1.0,20
20,4,0,3,14.28,2,214.28,17,1.0,20
