idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,8.49,0,8.49,1,1.0,20
2,2,0,1,16.53,0,16.53,2,1.0,20
3,6,0,0,19.23,1,119.23,3,0,20
4,3,0,0,6.31,1,106.31,4,1.0,20
5,2,0,2,15.62,0,15.62,5,1.0,20
6,3,0,1,15.78,1,115.78,6,1.0,20
7,6,0,1,15.4,3,315.4,7,1.0,20
8,4,0,0,5.39,1,105.39,8,1.0,20
9,4,0,1,16.29,2,216.29,9,1.0,20
10,1,0,0,12.49,0,12.49,10,1.0,20
11,3,0,2,7.96,1,107.96,11,1.0,20
12,3,0,3,9.95,1,109.95,12,1.0,20
13,6,0,2,7.83,3,307.83,13,1.0,20
14,5,0,0,11.06,3,311.06,14,1.0,20
15,2,0,3,11.64,0,11.64,15,1.0,20
16,5,0,1,10.93,3,310.93,16,1.0,20
17,1,0,1,5.41,0,5.41,17,1.0,20
18,3,0,4,14.75,1,114.75,18,1.0,20
19,5,0,2,11.22,3,311.22,19,1.0,20
20,4,0,2,15.77,2,215.77,20,1.0,20
21,1,0,2,14.78,0,14.78,21,1.0,20
22,2,0,4,7.29,0,7.29,22,1.0,20
23,4,0,3,21.68,2,221.68,23,1.0,20
24,1,0,3,6.37,0,6.37,24,1.0,20
25,4,0,4,22.67,3,322.67,25,1.0,20
