idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,19.58,0,19.58,1,1.0,20
2,2,0,1,17.24,0,17.24,2,1.0,20
3,5,0,0,15.44,1,115.44,3,1.0,20
4,2,0,2,11.11,0,11.11,4,1.0,20
5,2,0,3,20.52,2,220.52,5,1.0,20
6,6,0,0,17.43,3,317.43,6,0,20
7,3,0,0,16.27,1,116.27,7,1.0,20
8,2,0,4,22.09,3,322.09,8,1.0,20
9,3,0,1,16.46,0,16.46,9,1.0,20
10,1,0,0,11.98,0,11.98,10,1.0,20
11,3,0,2,5.65,1,105.65,11,1.0,20
12,3,0,3,9.56,2,209.56,12,1.0,20
13,5,0,1,8.11,1,108.11,13,1.0,20
14,4,0,0,11.78,1,111.78,14,1.0,20
15,5,0,2,8.89,2,208.89,15,1.0,20
16,5,0,3,7.69,2,207.69,16,1.0,20
17,4,0,1,10.09,1,110.09,17,1.0,20
18,1,0,1,19.53,0,19.53,18,1.0,20
19,6,0,1,19.55,3,319.55,19,0,20
20,1,0,2,20.52,0,20.52,20,1.0,20
21,4,0,2,18.85,2,218.85,21,1.0,20
22,4,0,3,21.3,2,221.3,22,1.0,20
23,3,0,4,21.51,1,121.51,23,1.0,20
24,4,0,4,13.32,2,213.32,24,1.0,20
25,1,0,3,21.06,0,21.06,25,1.0,20
