idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,21.11,0,21.11,1,1.0,20
2,1,0,0,23.76,0,23.76,2,1.0,20
3,1,0,1,18.06,0,18.06,3,1.0,20
4,3,0,1,13.13,1,113.13,4,1.0,20
5,4,0,0,7.64,2,207.64,5,1.0,20
6,4,0,1,18.68,2,218.68,6,1.0,20
7,4,0,2,19.44,2,219.44,7,1.0,20
8,2,0,0,11.77,0,11.77,8,1.0,20
9,1,0,2,8.98,0,8.98,9,1.0,20
10,3,0,2,9.83,1,109.83,10,1.0,20
11,1,0,3,11.87,0,11.87,11,1.0,20
12,5,0,0,22.63,2,222.63,12,0,20
13,6,0,0,5.78,3,305.78,13,1.0,20
14,6,0,1,8.16,3,308.16,14,1.0,20
15,4,0,3,22.56,2,222.56,15,1.0,20
16,5,0,1,9.65,3,309.65,16,1.0,20
17,6,0,2,8.33,2,208.33,17,1.0,20
18,2,0,1,6.85,0,6.85,18,1.0,20
19,3,0,3,21.14,2,221.14,19,1.0,20
20,2,0,2,19.99,0,19.99,20,1.0,20
21,3,0,4,21.29,2,221.29,21,1.0,20
22,4,0,4,10.9,3,310.9,22,1.0,20
23,2,0,3,6.56,1,106.56,23,1.0,20
24,5,0,2,7.2,3,307.2,24,1.0,20
25,5,0,3,8.22,3,308.22,25,1.0,20
