idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,15.22,1,0,0,20
2,3,0,1,22.85,2,0,0,20
3,2,0,0,14.68,3,0,0,20
4,5,0,0,6.79,4,0,0,20
5,6,0,0,5.45,5,0,0,20
6,6,0,1,6.22,6,0,0,20
7,6,0,2,13.76,7,0,0,20
8,5,0,1,7.1,8,0,0,20
9,5,0,2,9.54,9,0,0,20
10,2,0,1,21.14,10,0,0,20
11,4,0,0,12.62,11,0,0,20
12,6,0,3,16.6,12,0,0,20
13,5,0,3,9.95,13,0,0,20
14,2,0,2,21.42,14,0,0,20
15,6,0,4,17.08,15,0,0,20
16,4,0,1,13.28,16,0,0,20
17,4,0,2,13.49,17,0,0,20
18,5,0,4,11.98,18,0,0,20
19,4,0,3,20.1,19,0,0,20
20,1,0,0,5.66,20,0,0,20
