idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,1,20.08,1,0,0,20
2,5,0,3,21.97,2,0,1.0,20
3,5,0,0,18.51,3,0,0,20
4,2,0,3,12.59,4,0,1.0,20
5,4,0,1,17.97,5,0,1.0,20
6,2,0,2,9.98,6,0,1.0,20
7,4,0,4,22.4,7,0,1.0,20
8,5,0,1,20.2,8,0,0,20
9,2,0,1,7.53,9,0,1.0,20
10,6,0,2,22.37,10,0,0,20
11,4,0,2,16.23,11,0,1.0,20
12,6,0,0,18.69,12,0,0,20
13,4,0,3,21.71,13,0,1.0,20
14,3,0,3,14.11,14,0,1.0,20
15,4,0,0,7.37,15,0,1.0,20
16,3,0,2,15.5,16,0,1.0,20
17,2,0,0,7.3,17,0,1.0,20
18,1,0,3,9.34,18,0,1.0,20
19,3,0,1,12.13,19,0,1.0,20
20,3,0,4,14.98,20,0,1.0,20
21,3,0,0,12.59,21,0,1.0,20
22,1,0,0,5.54,22,0,1.0,20
23,1,0,2,6.06,23,0,1.0,20
24,5,0,2,22.3,24,0,1.0,20
25,1,0,1,5.77,25,0,1.0,20
