idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,2,14.03,1,0,1.0,20
2,5,0,2,17.9,2,0,1.0,20
3,2,0,3,10.66,3,0,1.0,20
4,4,0,2,16.28,4,0,1.0,20
5,1,0,2,8.43,5,0,1.0,20
6,3,0,1,9.43,6,0,0,20
7,4,0,0,7.15,7,0,1.0,20
8,2,0,1,5.21,8,0,1.0,20
9,3,0,3,11.6,9,0,1.0,20
10,4,0,3,12.45,10,0,1.0,20
11,1,0,3,11.85,11,0,1.0,20
12,5,0,0,16.04,12,0,1.0,20
13,2,0,0,7.52,13,0,1.0,20
14,2,0,4,10.13,14,0,1.0,20
15,3,0,0,7.12,15,0,0,20
16,5,0,3,14.69,16,0,1.0,20
17,6,0,1,16.37,17,0,1.0,20
18,4,0,4,23.85,18,0,1.0,20
19,3,0,4,13.92,19,0,1.0,20
20,1,0,1,5.41,20,0,1.0,20
21,1,0,0,5.27,21,0,1.0,20
22,5,0,1,14.88,22,0,1.0,20
23,6,0,0,20.88,23,0,1.0,20
24,2,0,2,8.66,24,0,1.0,20
25,4,0,1,9.84,25,0,1.0,20
