idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,1,9.02,1,0,1.0,20
2,3,0,1,13.04,2,0,0,20
3,4,0,2,17.08,3,0,1.0,20
4,2,0,2,11.15,4,0,1.0,20
5,1,0,2,9.17,5,0,1.0,20
6,3,0,2,16.13,6,0,1.0,20
7,4,0,4,22.62,7,0,1.0,20
8,1,0,1,5.22,8,0,1.0,20
9,4,0,0,16.89,9,0,1.0,20
10,3,0,3,14.7,10,0,1.0,20
11,4,0,1,16.94,11,0,1.0,20
12,1,0,0,6.83,12,0,1.0,20
13,3,0,0,7.79,13,0,0,20
14,5,0,1,16.38,14,0,1.0,20
15,6,0,0,18.13,15,0,0,20
16,6,0,2,21.87,16,0,0,20
17,2,0,0,9.07,17,0,1.0,20
18,2,0,3,15.85,18,0,1.0,20
19,2,0,4,15.62,19,0,1.0,20
20,4,0,3,16.65,20,0,1.0,20
21,6,0,1,21.1,21,0,0,20
22,5,0,3,21.15,22,0,1.0,20
23,5,0,0,18.72,23,0,1.0,20
24,5,0,2,20.01,24,0,1.0,20
25,1,0,3,8.14,25,0,1.0,20
