idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,22.95,1,122.95,0,0,20
2,6,0,0,13.51,2,213.51,0,1.0,20
3,3,0,0,22.98,1,122.98,0,0,20
4,6,0,1,22.85,1,122.85,0,1.0,20
5,4,0,1,12.42,3,312.42,0,0,20
6,4,0,2,13.01,3,313.01,1,0,20
7,2,0,0,17.08,0,17.08,2,0,20
8,5,0,0,11.48,0,11.48,3,0,20
9,6,0,2,18.96,1,118.96000000000001,4,1.0,20
10,3,0,1,14.63,2,214.63,5,0,20
11,4,0,3,19.33,3,319.33,6,0,20
12,3,0,2,10.26,3,310.26,7,0,20
13,2,0,1,18.28,0,18.28,8,0,20
14,2,0,2,6.63,1,106.63,9,0,20
15,3,0,3,16.93,3,316.93,10,0,20
16,5,0,1,13.34,0,13.34,11,0,20
17,5,0,2,8.43,2,208.43,12,0,20
18,1,0,0,6.75,0,6.75,13,0,20
19,1,0,1,8.69,0,8.69,14,0,20
20,6,0,3,15.35,2,215.35,15,1.0,20
21,1,0,2,16.99,0,16.99,16,0,20
22,5,0,3,13.46,2,213.46,17,0,20
23,2,0,3,20.45,1,120.45,18,0,20
24,1,0,3,18.18,0,18.18,19,0,20
25,5,0,4,23.58,2,223.57999999999998,20,0,20
