idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,20.7,0,20.7,0,0,20
2,2,0,1,8.26,1,108.26,0,0,20
3,1,0,0,5.33,0,5.33,0,0,20
4,3,0,0,16.86,0,16.86,0,0,20
5,6,0,0,8.33,1,108.33,0,0,20
6,4,0,0,5.99,1,105.99,1,0,20
7,4,0,1,17.5,1,117.5,2,0,20
8,4,0,2,11.65,2,211.65,3,0,20
9,2,0,2,12.72,1,112.72,4,0,20
10,4,0,3,14.68,3,314.68,5,0,20
11,6,0,1,20.61,2,220.61,6,0,20
12,6,0,2,9.34,3,309.34,7,0,20
13,3,0,1,17.21,0,17.21,8,0,20
14,1,0,1,6.95,0,6.95,9,0,20
15,5,0,0,10.44,2,210.44,10,0,20
16,5,0,1,19.05,2,219.05,11,0,20
17,5,0,2,8.79,3,308.79,12,0,20
18,3,0,2,5.22,1,105.22,13,0,20
19,3,0,3,23.76,1,123.76,14,0,20
20,1,0,2,7.12,0,7.12,15,0,20
21,2,0,3,19.12,1,119.12,16,1.0,20
22,3,0,4,7.36,3,307.36,17,0,20
23,2,0,4,13.37,1,113.37,18,1.0,20
24,1,0,3,16.68,0,16.68,19,0,20
25,1,0,4,10.85,1,110.85,20,0,20
