idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.02,0,18.02,1,0,20
2,4,0,0,17.63,0,17.63,2,0,20
3,6,0,1,23.07,0,23.07,3,0,20
4,6,0,2,23.94,0,23.94,4,0,20
5,4,0,1,18.49,0,18.49,5,0,20
6,4,0,2,23.49,0,23.49,6,0,20
7,1,0,0,7.09,0,7.09,7,0,20
8,5,0,0,9.92,0,9.92,8,0,20
9,4,0,3,23.77,0,23.77,9,0,20
10,5,0,1,19.42,0,19.42,10,0,20
11,2,0,0,6.41,0,6.41,11,0,20
12,1,0,1,13.19,0,13.19,12,0,20
13,3,0,0,6.24,0,6.24,13,0,20
14,2,0,1,6.48,0,6.48,14,0,20
15,4,0,4,23.95,0,23.95,15,0,20
16,5,0,2,22.08,0,22.08,16,0,20
17,2,0,2,18.64,0,18.64,17,0,20
18,2,0,3,21.45,0,21.45,18,0,20
19,3,0,1,6.77,0,6.77,19,0,20
20,3,0,2,17.65,0,17.65,20,1.0,20
21,1,0,2,16.74,0,16.74,21,0,20
22,5,0,3,23.03,0,23.03,22,0,20
23,3,0,3,15.8,0,15.8,23,1.0,20
