idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,9.3,0,9.3,1,0,20
2,5,0,0,21.68,0,21.68,2,0,20
3,5,0,1,23.2,0,23.2,3,0,20
4,2,0,1,12.27,0,12.27,4,0,20
5,6,0,0,11.26,0,11.26,5,0,20
6,6,0,1,17.27,0,17.27,6,0,20
7,6,0,2,21.73,0,21.73,7,0,20
8,2,0,2,16.85,0,16.85,8,0,20
9,3,0,0,9.55,0,9.55,9,0,20
10,3,0,1,11.77,0,11.77,10,0,20
11,3,0,2,16.61,0,16.61,11,0,20
12,4,0,0,9.69,0,9.69,12,0,20
13,5,0,2,23.6,0,23.6,13,0,20
14,1,0,0,7.34,0,7.34,14,0,20
15,3,0,3,18.62,0,18.62,15,0,20
16,4,0,1,9.68,0,9.68,16,0,20
17,4,0,2,11.79,0,11.79,17,3.082446803949637e-07,20
18,2,0,3,21.45,0,21.45,18,0,20
19,6,0,3,22.97,0,22.97,19,0,20
20,4,0,3,12.43,0,12.43,20,0,20
21,3,0,4,18.7,0,18.7,21,0,20
22,4,0,4,15.41,0,15.41,22,0,20
23,1,0,1,8.54,0,8.54,23,0,20
