idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.88,0,16.88,1,0,20
2,5,0,0,16.33,0,16.33,2,0,20
3,6,0,1,23.26,0,23.26,3,0,20
4,3,0,0,13.66,0,13.66,4,0,20
5,4,0,0,11.14,0,11.14,5,0,20
6,1,0,0,7.42,0,7.42,6,1.0,20
7,5,0,1,17.82,0,17.82,7,0,20
8,4,0,1,12.25,0,12.25,8,0,20
9,4,0,2,16.44,0,16.44,9,0,20
10,3,0,1,14.35,0,14.35,10,0,20
11,1,0,1,6.58,0,6.58,11,1.0,20
12,4,0,3,21.9,0,21.9,12,0,20
13,3,0,2,14.66,0,14.66,13,0,20
14,1,0,2,14.46,0,14.46,14,1.0,20
15,5,0,2,20.48,0,20.48,15,0,20
16,3,0,3,16.58,0,16.58,16,0,20
17,1,0,3,5.95,0,5.95,17,1.0,20
18,3,0,4,18.5,0,18.5,18,0,20
19,5,0,3,22.59,0,22.59,19,0,20
20,2,0,0,5.37,0,5.37,20,0,20
21,2,0,1,7.46,0,7.46,21,0,20
22,2,0,2,12.83,0,12.83,22,0,20
23,6,0,2,23.95,0,23.95,23,0,20
