idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,20.12,0,20.12,1,1.0,20
2,5,0,0,19.45,0,19.45,2,0,20
3,5,0,1,20.31,0,20.31,3,0,20
4,6,0,1,17.54,0,17.54,4,1.0,20
5,5,0,2,21.33,0,21.33,5,0,20
6,4,0,0,14.88,0,14.88,6,0,20
7,4,0,1,15.79,0,15.79,7,0,20
8,3,0,0,8.7,0,8.7,8,0,20
9,3,0,1,11.05,0,11.05,9,0,20
10,4,0,2,16.9,0,16.9,10,0,20
11,2,0,0,6.45,0,6.45,11,0,20
12,1,0,0,7.11,0,7.11,12,0,20
13,6,0,2,13.3,0,13.3,13,1.0,20
14,3,0,2,12.38,0,12.38,14,0,20
15,1,0,1,8.33,0,8.33,15,0,20
16,4,0,3,16.91,0,16.91,16,0,20
17,2,0,1,7.11,0,7.11,17,0,20
18,3,0,3,13.13,0,13.13,18,0,20
19,2,0,2,14.14,0,14.14,19,0,20
20,4,0,4,18.03,0,18.03,20,0,20
21,1,0,2,8.34,0,8.34,21,0,20
22,2,0,3,15.1,0,15.1,22,0,20
23,5,0,3,24.0,0,24.0,23,0,20
