idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,6.98,1,106.98,0,0,20
2,1,0,0,22.37,0,22.37,0,0,20
3,1,0,1,11.57,2,211.57,0,0,20
4,1,0,2,23.24,3,323.24,1,0,20
5,3,0,0,23.74,1,123.74,2,0,20
6,4,0,0,20.82,0,20.82,3,0,20
7,4,0,1,7.99,2,207.99,4,0,20
8,2,0,0,12.33,0,12.33,5,0,20
9,3,0,1,6.66,2,206.66,6,0,20
10,4,0,2,16.07,2,216.07,7,0,20
11,3,0,2,17.24,2,217.24,8,0,20
12,5,0,1,20.99,1,120.99,9,0,20
13,2,0,1,17.27,0,17.27,10,0,20
14,6,0,0,7.58,0,7.58,11,0,20
15,2,0,2,22.93,0,22.93,12,0,20
