idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,22.68,0,22.68,0,0,20
2,5,0,0,21.53,2,221.53,0,0,20
3,1,0,0,7.82,2,207.82,0,0,20
4,2,0,0,10.12,0,10.12,1,0,20
5,2,0,1,23.04,0,23.04,2,0,20
6,2,0,2,15.07,2,215.07,3,0,20
7,5,0,1,10.78,3,310.78,4,0,20
8,2,0,3,19.2,2,219.2,5,0,20
9,4,0,0,9.24,0,9.24,6,0,20
10,4,0,1,20.23,1,120.23,7,0,20
11,3,0,1,21.21,1,121.21000000000001,8,0,20
12,1,0,1,14.24,2,214.24,9,0,20
13,6,0,0,22.1,3,322.1,10,0,20
14,4,0,2,12.77,3,312.77,11,0,20
15,3,0,2,6.51,2,206.51,12,0,20
