idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,6.26,1,106.26,0,0,20
2,1,0,0,14.85,2,214.85,0,0,20
3,2,0,0,14.71,3,314.71,0,0,20
4,4,0,0,15.81,0,15.81,1,0,20
5,6,0,1,17.29,1,117.28999999999999,2,0,20
6,1,0,1,18.96,2,218.96,3,0,20
7,4,0,1,18.58,0,18.58,4,0,20
8,4,0,2,21.26,1,121.26,5,0,20
9,6,0,2,19.41,1,119.41,6,0,20
10,4,0,3,5.69,2,205.69,7,0,20
11,3,0,0,8.13,0,8.13,8,0,20
12,6,0,3,23.2,1,123.2,9,0,20
13,3,0,1,22.97,0,22.97,10,0,20
14,5,0,0,6.22,0,6.22,11,0,20
15,5,0,1,14.83,3,314.83,12,0,20
