idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,12.24,1,112.24,0,0,20
2,5,0,0,9.91,2,209.91,0,0,20
3,4,0,0,7.96,3,307.96,0,0,20
4,2,0,0,15.8,0,15.8,1,0,20
5,2,0,1,6.63,2,206.63,2,0,20
6,3,0,1,7.35,3,307.35,3,0,20
7,6,0,0,21.61,3,321.61,4,0,20
8,2,0,2,17.5,2,217.5,5,0,20
9,3,0,2,20.87,3,320.87,6,0,20
10,4,0,1,9.98,3,309.98,7,0,20
11,1,0,0,11.02,0,11.02,8,0,20
12,2,0,3,20.85,2,220.85,9,0,20
13,1,0,1,23.76,1,123.76,10,0,20
14,4,0,2,14.48,3,314.48,11,0,20
15,1,0,2,8.21,3,308.21,12,0,20
