idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,9.32,0,9.32,0,0,20
2,4,0,0,7.75,2,207.75,0,0,20
3,5,0,0,21.11,3,321.11,0,1.0,20
4,6,0,0,5.08,2,205.08,0,1.0,20
5,4,0,1,12.88,2,212.88,0,0,20
6,3,0,1,7.34,2,207.34,0,1.0,20
7,3,0,2,10.28,1,110.28,0,1.0,20
8,1,0,0,10.81,1,110.81,0,1.0,20
9,2,0,0,20.58,0,20.58,0,1.0,20
10,1,0,1,14.79,1,114.78999999999999,0,1.0,20
11,3,0,3,18.28,1,118.28,1,1.0,20
12,6,0,1,6.82,1,106.82,2,1.0,20
13,4,0,2,12.96,2,212.96,3,0,20
14,3,0,4,13.83,1,113.83,4,1.0,20
15,2,0,1,23.43,0,23.43,5,1.0,20
16,2,0,2,20.95,0,20.95,6,1.0,20
17,2,0,3,20.54,0,20.54,7,1.0,20
18,5,0,1,14.47,3,314.47,8,1.0,20
19,6,0,2,5.67,1,105.67,9,1.0,20
20,2,0,4,9.71,0,9.71,10,1.0,20
21,1,0,2,19.22,0,19.22,11,1.0,20
22,1,0,3,11.96,1,111.96000000000001,12,1.0,20
23,6,0,3,8.11,2,208.11,13,1.0,20
