idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,21.33,0,21.33,0,0,20
2,1,0,0,11.25,0,11.25,0,1.0,20
3,1,0,1,6.78,0,6.78,0,1.0,20
4,3,0,0,10.02,0,10.02,0,0,20
5,5,0,0,19.46,0,19.46,0,0,20
6,2,0,0,16.22,0,16.22,1,0,20
7,5,0,1,21.22,0,21.22,2,0,20
8,1,0,2,12.99,0,12.99,3,1.0,20
9,3,0,1,10.44,0,10.44,4,0,20
10,3,0,2,11.87,0,11.87,5,0,20
11,4,0,0,6.48,0,6.48,6,0,20
12,3,0,3,18.16,0,18.16,7,0,20
13,3,0,4,19.97,0,19.97,8,0,20
14,4,0,1,7.06,0,7.06,9,0,20
15,6,0,1,23.55,0,23.55,10,0,20
16,5,0,2,23.06,0,23.06,11,0,20
17,2,0,1,18.44,0,18.44,12,0,20
18,4,0,2,7.91,0,7.91,13,0,20
19,2,0,2,19.25,0,19.25,14,0,20
20,4,0,3,14.92,0,14.92,15,0,20
21,1,0,3,7.24,0,7.24,16,1.0,20
22,2,0,3,22.47,0,22.47,17,0,20
23,1,0,4,5.56,0,5.56,18,1.0,20
