idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,7.01,0,7.01,0,0,20
2,5,0,0,10.19,3,310.19,0,0,20
3,3,0,0,10.3,2,210.3,0,0,20
4,5,0,1,18.22,3,318.22,1,0,20
5,3,0,1,16.76,3,316.76,2,1.0,20
6,3,0,2,5.98,3,305.98,3,1.0,20
7,2,0,0,8.27,1,108.27,4,0,20
8,1,0,0,7.41,0,7.41,5,0,20
9,5,0,2,23.98,3,323.98,6,0,20
10,2,0,1,19.97,1,119.97,7,0,20
11,3,0,3,5.17,3,305.17,8,1.0,20
12,2,0,2,5.26,2,205.26,9,0,20
13,1,0,1,21.38,0,21.38,10,0,20
14,4,0,1,20.48,0,20.48,11,0,20
15,6,0,0,12.78,0,12.78,12,0,20
16,4,0,2,21.97,2,221.97,13,0,20
17,4,0,3,9.1,3,309.1,14,0,20
18,2,0,3,5.78,2,205.78,15,0,20
19,4,0,4,19.36,3,319.36,16,0,20
20,2,0,4,8.14,3,308.14,17,0,20
21,1,0,2,19.39,1,119.39,18,0,20
22,6,0,1,14.47,0,14.47,19,0,20
23,1,0,3,8.43,2,208.43,20,0,20
