idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,16.39,3,316.39,0,1.0,20
2,6,0,0,15.99,0,15.99,0,0,20
3,3,0,0,18.21,1,118.21000000000001,0,0,20
4,6,0,1,13.09,2,213.09,1,0,20
5,3,0,1,19.89,1,119.89,2,0,20
6,4,0,0,6.68,1,106.68,3,0,20
7,1,0,0,5.07,0,5.07,4,0,20
8,5,0,0,6.04,1,106.04,5,0,20
9,4,0,1,14.54,1,114.53999999999999,6,0,20
10,6,0,2,5.67,3,305.67,7,0,20
11,2,0,1,18.26,2,218.26,8,1.0,20
12,3,0,2,5.25,2,205.25,9,0,20
13,4,0,2,14.55,1,114.55,10,0,20
14,6,0,3,7.5,3,307.5,11,0,20
15,4,0,3,5.97,2,205.97,12,0,20
16,4,0,4,14.19,2,214.19,13,0,20
17,5,0,1,7.35,1,107.35,14,0,20
18,5,0,2,19.24,2,219.24,15,0,20
19,3,0,3,17.88,2,217.88,16,0,20
20,1,0,1,7.61,0,7.61,17,0,20
21,1,0,2,8.05,0,8.05,18,0,20
22,5,0,3,21.4,3,321.4,19,0,20
23,1,0,3,16.1,0,16.1,20,0,20
