idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,9.54,0,9.54,0,0,20
2,2,0,0,22.31,2,222.31,0,0,20
3,5,0,0,15.46,1,115.46000000000001,0,0,20
4,3,0,0,9.57,1,109.57,1,0,20
5,2,0,1,5.94,3,305.94,2,0,20
6,3,0,1,16.55,1,116.55,3,0,20
7,5,0,1,18.12,2,218.12,4,0,20
8,2,0,2,15.74,3,315.74,5,0,20
9,2,0,3,22.51,3,322.51,6,0,20
10,3,0,2,18.2,1,118.2,7,0,20
11,4,0,0,15.9,0,15.9,8,0,20
12,5,0,2,23.87,2,223.87,9,0,20
13,6,0,1,13.88,1,113.88,10,1.0,20
14,5,0,3,14.23,3,314.23,11,0,20
15,3,0,3,15.72,2,215.72,12,0,20
16,4,0,1,9.15,1,109.15,13,0,20
17,5,0,4,23.14,3,323.14,14,0,20
18,1,0,0,10.37,0,10.37,15,0,20
19,4,0,2,11.64,2,211.64,16,0,20
20,6,0,2,18.69,0,18.69,17,1.0,20
21,1,0,1,14.43,0,14.43,18,0,20
22,1,0,2,8.72,1,108.72,19,0,20
23,4,0,3,5.33,3,305.33,20,0,20
