idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,16.67,0,16.67,1,0,20
2,5,0,0,23.53,3,323.53,2,0,20
3,4,0,1,15.35,3,315.35,3,0,20
4,6,0,0,23.58,2,223.57999999999998,4,0,20
5,2,0,0,13.18,0,13.18,5,0,20
6,3,0,0,22.14,0,22.14,6,0,20
7,2,0,1,13.85,0,13.85,7,0,20
8,3,0,1,20.07,2,220.07,8,0,20
9,1,0,0,5.37,0,5.37,9,0,20
10,4,0,2,22.4,3,322.4,10,0,20
11,2,0,2,23.36,2,223.36,11,0,20
12,1,0,1,23.42,0,23.42,12,0,20
13,1,0,2,6.43,1,106.43,13,0,20
14,3,0,2,20.23,3,320.23,14,0,20
15,1,0,3,14.28,1,114.28,15,0,20
