idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,10.66,1,110.66,1,0,20
2,6,0,0,8.61,3,308.61,2,0,20
3,3,0,0,9.01,0,9.01,3,0,20
4,1,0,0,8.48,0,8.48,4,0,20
5,4,0,0,18.99,2,218.99,5,0,20
6,1,0,1,11.83,0,11.83,6,0,20
7,3,0,1,8.22,1,108.22,7,0,20
8,3,0,2,17.66,2,217.66,8,0,20
9,2,0,1,13.68,1,113.68,9,0,20
10,1,0,2,14.45,2,214.45,10,0,20
11,2,0,2,17.1,1,117.1,11,0,20
12,4,0,1,16.04,3,316.04,12,0,20
13,5,0,0,11.34,0,11.34,13,0,20
14,5,0,1,22.41,3,322.41,14,0,20
15,2,0,3,16.67,2,216.67000000000002,15,0,20
