idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,10.07,0,10.07,0,0,20
2,4,0,0,13.96,0,13.96,0,0,20
3,2,0,1,21.75,0,21.75,0,1.0,20
4,2,0,2,13.92,0,13.92,0,1.0,20
5,1,0,0,8.86,0,8.86,0,0,20
6,5,0,0,20.66,0,20.66,1,0,20
7,4,0,1,14.41,0,14.41,2,0,20
8,6,0,0,15.04,0,15.04,3,0,20
9,3,0,0,10.78,0,10.78,4,0,20
10,4,0,2,15.64,0,15.64,5,0,20
11,3,0,1,11.25,0,11.25,6,0,20
12,1,0,1,10.61,0,10.61,7,0,20
13,1,0,2,10.67,0,10.67,8,0,20
14,3,0,2,14.71,0,14.71,9,0,20
15,1,0,3,12.8,0,12.8,10,0,20
