idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,22.18,2,222.18,1,0,20
2,6,0,0,14.6,0,14.6,2,0,20
3,5,0,0,14.33,2,214.33,3,0,20
4,6,0,1,16.2,0,16.2,4,0,20
5,5,0,1,22.46,2,222.46,5,0,20
6,1,0,0,9.07,0,9.07,6,0,20
7,6,0,2,21.1,0,21.1,7,0,20
8,3,0,0,9.43,0,9.43,8,9.303014882253177e-08,20
9,4,0,1,23.45,2,223.45,9,0,20
10,1,0,1,11.54,0,11.54,10,0,20
11,5,0,2,23.55,2,223.55,11,0,20
12,1,0,2,12.54,0,12.54,12,0,20
13,6,0,3,13.9,1,113.9,13,0,20
14,3,0,1,11.42,0,11.42,14,0,20
15,1,0,3,11.56,1,111.56,15,0,20
16,3,0,2,17.24,0,17.24,16,0,20
17,3,0,3,9.99,1,109.99,17,0,20
18,2,0,0,9.12,0,9.12,18,3.721205949491768e-07,20
19,2,0,1,9.9,0,9.9,19,3.721205950205639e-07,20
20,1,0,4,6.4,2,206.4,20,0,20
21,2,0,2,13.95,0,13.95,21,1.0,20
22,3,0,4,8.48,2,208.48,22,0,20
23,2,0,3,9.86,0,9.86,23,0.9999959997036066,20
24,6,0,4,8.84,2,208.84,24,0,20
25,4,0,2,23.52,2,223.52,25,0,20
