idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,8.49,0,8.49,1,0,20
2,4,0,1,16.53,0,16.53,2,0,20
3,4,0,2,19.23,1,119.23,3,0,20
4,2,0,0,6.31,1,106.31,4,0,20
5,5,0,0,15.62,0,15.62,5,0,20
6,2,0,1,15.78,1,115.78,6,0,20
7,4,0,3,15.4,3,315.4,7,0,20
8,5,0,1,5.39,1,105.39,8,0,20
9,2,0,2,16.29,2,216.29,9,0,20
10,1,0,0,12.49,0,12.49,10,0,20
11,5,0,2,7.96,1,107.96,11,0,20
12,1,0,1,9.95,1,109.95,12,0,20
13,1,0,2,7.83,3,307.83,13,0,20
14,2,0,3,11.06,3,311.06,14,0,20
15,6,0,0,11.64,0,11.64,15,0,20
16,1,0,3,10.93,3,310.93,16,0,20
17,3,0,0,5.41,0,5.41,17,0,20
18,5,0,3,14.75,1,114.75,18,0,20
19,2,0,4,11.22,3,311.22,19,0,20
20,5,0,4,15.77,2,215.77,20,0,20
21,6,0,1,14.78,0,14.78,21,0,20
22,3,0,1,7.29,0,7.29,22,1.0,20
23,6,0,2,21.68,2,221.68,23,0,20
24,3,0,2,6.37,0,6.37,24,1.0,20
25,1,0,4,22.67,3,322.67,25,0,20
