idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,8,0,0,8.41,0,8.41,0,0,0,20
2,8,0,1,8.98,0,8.98,0,0,0,20
3,4,0,0,18.22,0,18.22,0,0,0,20
4,4,0,1,20.11,0,20.11,0,0,0,20
5,10,0,0,19.93,0,19.93,0,0,0,20
6,1,0,0,8.24,0,8.24,1,0,1.0,20
7,3,0,0,11.39,0,11.39,2,0,0,20
8,2,0,0,8.88,0,8.88,3,0,1.0,20
9,5,0,0,17.21,0,17.21,4,0,0,20
10,2,0,1,10.07,0,10.07,5,0,1.0,20
11,2,0,2,8.51,0,8.51,6,0,1.0,20
12,1,0,1,6.22,0,6.22,7,0,1.0,20
13,2,0,3,10.39,0,10.39,8,0,1.0,20
14,3,0,1,17.29,0,17.29,9,0,1.0,20
15,3,0,2,15.45,0,15.45,10,0,1.0,20
16,1,0,2,8.88,0,8.88,11,0,1.0,20
17,3,0,3,20.69,0,20.69,12,0,1.0,20
18,5,0,1,22.89,0,22.89,13,0,0,20
19,2,0,4,8.91,0,8.91,14,0,1.0,20
20,1,0,3,11.41,0,11.41,15,0,1.0,20
