idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,16.08,1,0,1.0,20
2,3,0,1,8.4,2,0,1.0,20
3,4,0,0,18.61,3,0,1.0,20
4,2,0,0,6.77,4,0,0,20
5,4,0,1,21.38,5,0,1.0,20
6,6,0,0,18.9,6,0,0,20
7,3,0,2,8.53,7,0,1.0,20
8,6,0,1,20.53,8,0,0,20
9,4,0,2,10.17,9,0,1.0,20
10,4,0,3,22.03,10,0,1.0,20
11,4,0,4,23.19,11,0,1.0,20
12,2,0,1,7.25,12,0,0,20
13,2,0,2,9.67,13,0,1.0,20
14,1,0,0,7.19,14,0,1.0,20
15,3,0,3,18.01,15,0,1.0,20
16,6,0,2,22.78,16,0,0,20
17,1,0,1,5.22,17,0,1.0,20
18,2,0,3,7.57,18,0,1.0,20
19,5,0,0,13.47,19,0,1.0,20
20,5,0,1,22.12,20,0,1.0,20
21,1,0,2,6.53,21,0,1.0,20
22,2,0,4,7.48,22,0,1.0,20
23,3,0,4,10.15,23,0,1.0,20
24,1,0,3,6.97,24,0,1.0,20
25,5,0,2,11.23,25,0,1.0,20
