idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,7.27,1,0,0,20
2,4,0,0,14.41,2,0,0,20
3,3,0,1,11.06,3,0,1.0,20
4,2,0,0,5.96,4,0,0,20
5,2,0,1,8.71,5,0,1.0,20
6,1,0,0,5.57,6,0,1.0,20
7,6,0,0,19.78,7,0,1.0,20
8,2,0,2,8.67,8,0,1.0,20
9,6,0,1,16.07,9,0,1.0,20
10,4,0,1,15.93,10,0,1.0,20
11,4,0,2,15.52,11,0,1.0,20
12,2,0,3,11.31,12,0,1.0,20
13,4,0,3,18.2,13,0,1.0,20
14,4,0,4,22.73,14,0,1.0,20
15,3,0,2,12.05,15,0,1.0,20
16,2,0,4,7.32,16,0,1.0,20
17,3,0,3,18.22,17,0,1.0,20
18,1,0,1,5.04,18,0,1.0,20
19,5,0,0,14.41,19,0,1.0,20
20,1,0,2,5.31,20,0,1.0,20
21,1,0,3,5.58,21,0,1.0,20
22,3,0,4,10.08,22,0,1.0,20
23,5,0,1,15.39,23,0,1.0,20
24,5,0,2,14.18,24,0,1.0,20
25,5,0,3,17.06,25,0,1.0,20
