idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,7.25,0,7.25,1,0,20
2,4,0,1,21.26,0,21.26,2,1.0,20
3,4,0,2,21.39,0,21.39,3,1.0,20
4,4,0,3,21.64,0,21.64,4,1.0,20
5,4,0,4,23.91,0,23.91,5,1.0,20
6,5,0,0,20.94,0,20.94,6,1.0,20
7,3,0,0,16.44,0,16.44,7,1.0,20
8,2,0,0,5.3,0,5.3,8,1.0,20
9,5,0,1,21.39,0,21.39,9,1.0,20
10,6,0,0,19.08,0,19.08,10,1.0,20
11,2,0,1,8.64,0,8.64,11,1.0,20
12,2,0,2,13.65,0,13.65,12,1.0,20
13,5,0,2,23.87,0,23.87,13,1.0,20
14,1,0,0,7.36,0,7.36,14,1.0,20
15,5,0,3,19.66,0,19.66,15,1.0,20
16,1,0,1,5.53,0,5.53,16,1.0,20
17,5,0,4,22.5,0,22.5,17,1.0,20
18,1,0,2,8.11,0,8.11,18,1.0,20
19,3,0,1,11.42,0,11.42,19,1.0,20
20,2,0,3,16.39,0,16.39,20,1.0,20
21,2,0,4,7.63,0,7.63,21,1.0,20
22,3,0,2,13.43,0,13.43,22,1.0,20
23,6,0,1,18.83,0,18.83,23,1.0,20
24,6,0,2,23.17,0,23.17,24,1.0,20
25,3,0,3,12.02,0,12.02,25,1.0,20
