idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,20.63,0,20.63,0,1.0,20
2,4,0,0,11.65,0,11.65,0,0,20
3,4,0,1,12.63,0,12.63,0,0,20
4,2,0,0,16.26,0,16.26,0,0,20
5,4,0,2,18.73,0,18.73,0,1.0,20
6,4,0,3,17.92,0,17.92,0,1.0,20
7,1,0,1,11.2,0,11.2,0,1.0,20
8,5,0,0,23.91,0,23.91,0,1.0,20
9,3,0,0,6.47,0,6.47,0,0,20
10,5,0,1,21.99,0,21.99,0,1.0,20
11,5,0,2,13.25,0,13.25,1,1.0,20
12,6,0,0,9.24,0,9.24,2,0,20
13,6,0,1,10.25,0,10.25,3,0,20
14,6,0,2,13.03,0,13.03,4,0,20
15,2,0,1,17.01,0,17.01,5,0,20
16,6,0,3,14.76,0,14.76,6,0,20
17,3,0,1,8.22,0,8.22,7,0,20
18,3,0,2,13.43,0,13.43,8,0,20
19,1,0,2,8.29,0,8.29,9,1.0,20
20,1,0,3,5.15,0,5.15,10,1.0,20
