idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.42,0,18.42,0,1.0,20
2,1,0,1,19.16,0,19.16,0,1.0,20
3,6,0,0,9.6,0,9.6,0,1.0,20
4,4,0,0,20.4,0,20.4,0,0,20
5,6,0,1,5.85,0,5.85,0,1.0,20
6,2,0,0,17.58,0,17.58,0,1.0,20
7,2,0,1,18.53,0,18.53,0,1.0,20
8,1,0,2,7.51,0,7.51,0,1.0,20
9,5,0,0,19.51,0,19.51,0,0,20
10,2,0,2,11.01,0,11.01,0,1.0,20
11,3,0,0,8.66,0,8.66,1,0,20
12,3,0,1,10.22,0,10.22,2,0,20
13,1,0,3,8.49,0,8.49,3,1.0,20
14,1,0,4,12.29,0,12.29,4,1.0,20
15,2,0,3,9.73,0,9.73,5,1.0,20
16,3,0,2,10.57,0,10.57,6,0,20
17,6,0,2,18.62,0,18.62,7,1.0,20
18,3,0,3,14.22,0,14.22,8,0,20
19,2,0,4,8.38,0,8.38,9,1.0,20
20,4,0,1,22.07,0,22.07,10,0,20
