idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,19.44,0,19.44,0,1.0,20
2,4,0,0,22.12,0,22.12,0,1.0,20
3,1,0,0,19.19,0,19.19,0,1.0,20
4,6,0,1,18.6,0,18.6,0,1.0,20
5,2,0,0,14.22,0,14.22,0,0,20
6,3,0,0,20.58,0,20.58,0,1.0,20
7,5,0,0,14.51,0,14.51,0,0,20
8,1,0,1,14.56,0,14.56,0,1.0,20
9,5,0,1,14.75,0,14.75,0,0,20
10,6,0,2,12.62,0,12.62,0,1.0,20
11,3,0,1,22.04,0,22.04,1,1.0,20
12,2,0,1,20.23,0,20.23,2,1.0,20
13,3,0,2,20.43,0,20.43,3,1.0,20
14,2,0,2,14.83,0,14.83,4,1.0,20
15,1,0,2,8.17,0,8.17,5,1.0,20
