idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,12.07,0,0,0,20
2,3,0,0,14.95,0,0,0,20
3,4,0,0,20.51,0,0,0,20
4,5,0,1,19.13,1,0,0,20
5,2,0,0,8.48,2,0,0,20
6,3,0,1,15.53,3,0,0,20
7,2,0,1,8.62,4,0,0,20
8,2,0,2,13.31,5,0,0,20
9,6,0,0,5.45,6,0,0,20
10,2,0,3,14.73,7,0,0,20
11,1,0,0,5.29,8,0,0,20
12,1,0,1,10.27,9,0,0,20
13,2,0,4,21.15,10,0,0,20
14,5,0,2,23.98,11,0,0,20
15,3,0,2,16.8,12,0,0,20
16,6,0,1,18.72,13,0,0,20
17,4,0,1,21.65,14,0,0,20
18,1,0,2,12.02,15,0,0,20
19,3,0,3,20.15,16,0,0,20
20,1,0,3,12.81,17,0,0,20
