idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,21.35,0,0,1.0,20
2,1,0,0,19.24,0,0,0,20
3,5,0,0,18.55,0,0,0,20
4,4,0,0,7.68,1,0,0,20
5,3,0,0,14.65,2,0,0,20
6,3,0,1,14.71,3,0,0,20
7,3,0,2,17.31,4,0,0,20
8,3,0,3,17.61,5,0,0,20
9,4,0,1,11.75,6,0,0,20
10,4,0,2,12.31,7,0,0,20
11,6,0,0,15.27,8,0,0,20
12,3,0,4,18.17,9,0,0,20
13,4,0,3,14.15,10,0,0,20
14,2,0,1,10.07,11,0,1.0,20
15,6,0,1,20.78,12,0,0,20
16,4,0,4,14.84,13,0,0,20
17,6,0,2,22.37,14,0,0,20
18,2,0,2,13.91,15,0,1.0,20
19,5,0,1,20.4,16,0,0,20
20,5,0,2,20.4,17,0,0,20
