idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.31,0,6.31,0,0,20
2,2,0,0,16.06,0,16.06,0,1.0,20
3,1,0,1,8.83,0,8.83,0,0,20
4,5,0,0,11.73,0,11.73,0,0,20
5,5,0,1,16.76,0,16.76,0,1.0,20
6,3,0,0,6.21,0,6.21,0,0,20
7,6,0,0,9.9,0,9.9,0,0,20
8,2,0,1,13.05,0,13.05,0,1.0,20
9,2,0,2,18.23,0,18.23,0,1.0,20
10,5,0,2,20.96,0,20.96,0,1.0,20
11,2,0,3,22.75,0,22.75,0,1.0,20
12,5,0,3,14.32,0,14.32,0,1.0,20
13,1,0,2,18.18,0,18.18,0,0,20
14,4,0,0,9.55,0,9.55,0,0,20
15,4,0,1,19.06,0,19.06,0,0.9999999999999998,20
16,4,0,2,17.16,0,17.16,1,0.9999999999999998,20
17,3,0,1,10.63,0,10.63,2,0,20
18,3,0,2,11.49,0,11.49,3,0,20
19,3,0,3,15.24,0,15.24,4,0,20
20,6,0,1,10.11,0,10.11,5,0,20
21,3,0,4,16.01,0,16.01,6,0,20
22,6,0,2,11.8,0,11.8,7,0,20
23,2,0,4,7.14,0,7.14,8,1.0,20
