idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,17.11,0,17.11,0,1.0,20
2,4,0,0,23.1,0,23.1,0,1.0,20
3,3,0,0,16.43,0,16.43,0,0,20
4,5,0,0,19.39,0,19.39,0,1.0,20
5,2,0,1,12.44,0,12.44,0,1.0,20
6,2,0,2,13.7,0,13.7,0,1.0,20
7,4,0,1,9.23,0,9.23,0,1.0,20
8,5,0,1,23.98,0,23.98,0,1.0,20
9,1,0,0,15.15,0,15.15,0,1.0,20
10,4,0,2,15.61,0,15.61,0,1.0,20
11,5,0,2,18.93,0,18.93,0,1.0,20
12,1,0,1,9.7,0,9.7,0,1.0,20
13,1,0,2,22.06,0,22.06,0,1.0,20
14,4,0,3,15.03,0,15.03,0,1.0,20
15,1,0,3,23.43,0,23.43,0,1.0,20
16,5,0,3,22.64,0,22.64,1,1.0,20
17,6,0,0,11.07,0,11.07,2,0,20
18,3,0,1,19.06,0,19.06,3,0,20
19,6,0,1,13.48,0,13.48,4,0,20
20,3,0,2,19.25,0,19.25,5,0,20
21,2,0,3,7.76,0,7.76,6,1.0000000000000002,20
22,6,0,2,15.67,0,15.67,7,0,20
23,6,0,3,15.98,0,15.98,8,0,20
