idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,9.96,0,9.96,0,1.0,20
2,5,0,0,11.84,0,11.84,0,1.0,20
3,6,0,0,20.54,0,20.54,0,1.0,20
4,4,0,0,20.69,0,20.69,0,1.0,20
5,2,0,1,10.79,0,10.79,0,1.0,20
6,5,0,1,15.45,0,15.45,0,1.0,20
7,2,0,2,8.35,0,8.35,0,1.0,20
8,5,0,2,7.36,0,7.36,0,1.0,20
9,5,0,3,20.6,0,20.6,0,1.0,20
10,4,0,1,17.29,0,17.29,0,1.0,20
11,4,0,2,20.35,0,20.35,0,1.0,20
12,1,0,0,13.86,0,13.86,0,0,20
13,2,0,3,18.2,0,18.2,0,1.0,20
14,4,0,3,8.01,0,8.01,0,1.0,20
15,1,0,1,23.22,0,23.22,0,0,20
16,6,0,1,14.84,0,14.84,1,1.0,20
17,3,0,0,5.8,0,5.8,2,0,20
18,3,0,1,10.63,0,10.63,3,0,20
19,3,0,2,14.17,0,14.17,4,0,20
20,4,0,4,15.27,0,15.27,5,1.0,20
21,3,0,3,14.46,0,14.46,6,0,20
22,6,0,2,11.99,0,11.99,7,1.0,20
23,3,0,4,15.97,0,15.97,8,0,20
