idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,18.27,0,18.27,0,0,20
2,6,0,0,18.61,0,18.61,0,1.0,20
3,2,0,1,20.43,0,20.43,0,0,20
4,6,0,1,20.21,0,20.21,0,1.0,20
5,5,0,0,23.47,0,23.47,0,1.0,20
6,3,0,0,16.09,0,16.09,0,1.0,20
7,4,0,0,5.12,0,5.12,0,1.0,20
8,1,0,0,20.23,0,20.23,0,1.0,20
9,3,0,1,8.31,0,8.31,0,1.0,20
10,6,0,2,6.08,0,6.08,0,1.0,20
11,1,0,1,18.79,0,18.79,0,1.0,20
12,1,0,2,18.81,0,18.81,0,1.0,20
13,5,0,1,8.3,0,8.3,0,1.0,20
14,4,0,1,5.11,0,5.11,0,1.0,20
15,6,0,3,15.3,0,15.3,0,1.0,20
16,5,0,2,23.56,0,23.56,1,1.0,20
17,2,0,2,22.36,0,22.36,2,0,20
18,3,0,2,13.71,0,13.71,3,1.0,20
19,1,0,3,10.23,0,10.23,4,1.0,20
20,1,0,4,9.07,0,9.07,5,1.0,20
21,3,0,3,13.42,0,13.42,6,1.0,20
22,4,0,2,20.54,0,20.54,7,1.0,20
23,4,0,3,19.73,0,19.73,8,1.0,20
