idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,18.43,0,18.43,1,1.0,20
2,3,0,1,11.34,0,11.34,2,1.0,20
3,3,0,2,15.42,0,15.42,3,1.0,20
4,3,0,3,12.61,0,12.61,4,1.0,20
5,3,0,4,13.34,0,13.34,5,1.0,20
6,1,0,0,5.47,0,5.47,6,0,20
7,5,0,0,20.47,0,20.47,7,1.0,20
8,1,0,1,6.89,0,6.89,8,1.0,20
9,6,0,0,16.74,0,16.74,9,0,20
10,4,0,0,10.18,0,10.18,10,1.0,20
11,6,0,1,21.54,0,21.54,11,0,20
12,2,0,0,9.08,0,9.08,12,1.0,20
13,5,0,1,17.15,0,17.15,13,1.0,20
14,6,0,2,22.86,0,22.86,14,1.0,20
15,5,0,2,16.77,0,16.77,15,1.0,20
16,2,0,1,8.75,0,8.75,16,1.0,20
17,5,0,3,19.78,0,19.78,17,1.0,20
18,4,0,1,14.44,0,14.44,18,1.0,20
19,6,0,3,21.83,0,21.83,19,1.0,20
20,5,0,4,21.48,0,21.48,20,1.0,20
21,1,0,2,7.62,0,7.62,21,1.0,20
22,4,0,2,16.14,0,16.14,22,1.0,20
23,2,0,2,7.72,0,7.72,23,1.0,20
24,2,0,3,9.93,0,9.93,24,1.0,20
25,1,0,3,6.16,0,6.16,25,1.0,20
26,4,0,3,17.61,0,17.61,26,1.0,20
27,4,0,4,15.03,0,15.03,27,1.0,20
