idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,12.41,1,112.41,1,0,20
2,6,0,0,10.65,2,210.65,2,0,20
3,2,0,0,12.15,0,12.15,3,0,20
4,4,0,1,16.51,1,116.51,4,0,20
5,3,0,0,11.65,0,11.65,5,0,20
6,2,0,1,17.31,0,17.31,6,0,20
7,6,0,1,14.26,2,214.26,7,0,20
8,3,0,1,7.16,1,107.16,8,0,20
9,3,0,2,10.1,1,110.1,9,0,20
10,1,0,0,5.52,0,5.52,10,0,20
11,4,0,2,13.06,2,213.06,11,0,20
12,2,0,2,12.19,1,112.19,12,0,20
13,6,0,2,22.21,3,322.21,13,0,20
14,3,0,3,22.11,1,122.11,14,0,20
15,3,0,4,18.02,3,318.02,15,0,20
16,5,0,0,6.51,0,6.51,16,0,20
17,4,0,3,14.0,2,214.0,17,0,20
18,5,0,1,6.53,2,206.53,18,1.0,20
19,4,0,4,17.43,3,317.43,19,0,20
20,5,0,2,5.92,2,205.92,20,1.0,20
21,2,0,3,20.89,1,120.89,21,0,20
22,5,0,3,9.1,1,109.1,22,0.9999999999999998,20
23,1,0,1,6.45,0,6.45,23,0,20
