idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,12.31,2,212.31,1,0,20
2,2,0,0,11.36,1,111.36,2,0,20
3,4,0,0,8.42,1,108.42,3,0,20
4,5,0,0,20.62,2,220.62,4,0,20
5,2,0,1,18.14,2,218.14,5,0,20
6,6,0,1,19.29,3,319.29,6,0,20
7,2,0,2,20.3,2,220.3,7,0,20
8,6,0,2,19.38,3,319.38,8,0,20
9,4,0,1,10.62,3,310.62,9,0,20
10,5,0,1,7.89,3,307.89,10,0,20
11,4,0,2,17.39,3,317.39,11,0,20
12,2,0,3,21.49,2,221.49,12,0,20
13,1,0,0,16.47,0,16.47,13,0,20
14,5,0,2,13.7,3,313.7,14,0,20
15,3,0,0,5.77,0,5.77,15,0,20
16,1,0,1,20.57,1,120.57,16,1.0,20
17,4,0,3,18.31,3,318.31,17,0,20
18,1,0,2,14.35,1,114.35,18,1.0,20
19,5,0,3,22.54,3,322.54,19,0,20
20,4,0,4,21.44,3,321.44,20,0,20
21,3,0,1,14.61,0,14.61,21,0,20
22,3,0,2,11.71,3,311.71,22,0,20
23,3,0,3,14.64,3,314.64,23,0,20
