idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,21.24,2,221.24,1,0,20
2,5,0,1,17.97,3,317.97,2,1.0,20
3,3,0,0,12.83,1,112.83,3,0,20
4,5,0,2,21.46,2,221.46,4,1.0,20
5,4,0,0,12.91,2,212.91,5,0,20
6,4,0,1,22.87,2,222.87,6,0,20
7,3,0,1,20.26,1,120.26,7,0,20
8,2,0,0,16.03,0,16.03,8,0,20
9,4,0,2,7.48,3,307.48,9,0,20
10,1,0,0,6.66,0,6.66,10,0,20
11,2,0,1,23.77,0,23.77,11,0,20
12,4,0,3,11.56,3,311.56,12,0,20
13,3,0,2,7.26,2,207.26,13,0,20
14,3,0,3,15.97,2,215.97,14,1.0,20
15,3,0,4,14.21,2,214.21,15,1.0,20
16,2,0,2,11.54,1,111.53999999999999,16,0,20
17,1,0,1,19.05,0,19.05,17,0,20
18,6,0,0,11.44,0,11.44,18,0,20
19,1,0,2,10.67,1,110.67,19,0,20
20,6,0,1,16.77,0,16.77,20,0,20
21,4,0,4,13.24,3,313.24,21,0,20
22,2,0,3,17.32,1,117.32,22,0,20
23,6,0,2,7.07,3,307.07,23,0,20
