idx,seq,group,emerg,weight,size(ft)
6,1,0,0,7.51,20
7,2,0,0,14.71,20
8,3,0,0,22.01,20
9,4,0,0,7.76,20
10,5,0,0,18.93,20
11,6,0,0,22.31,20
12,7,0,0,20.44,20
13,8,0,0,14.64,20
14,9,0,0,22.89,20
15,10,0,0,14.87,20
16,11,0,0,10.59,20
17,12,0,0,5.98,20
18,13,0,0,20.81,20
19,14,0,0,19.36,20
20,15,0,0,23.33,20
21,16,0,0,15.54,20
22,17,0,0,5.98,20
23,18,0,0,15.05,20
24,19,0,0,12.64,20
25,20,0,0,13.47,20
26,21,0,0,14.58,20
27,22,0,0,7.38,20
28,23,0,0,17.57,20
29,24,0,0,6.94,20
30,25,0,0,6.12,20
31,26,0,0,13.01,20
32,27,0,0,14.72,20
33,28,0,0,8.28,20
34,29,0,0,6.91,20
35,30,0,0,15.03,20
36,31,0,0,14.39,20
37,32,0,0,21.85,20
38,33,0,0,14.37,20
39,34,0,0,5.33,20
40,35,0,0,15.14,20
41,36,0,0,7.43,20
42,37,0,0,7.55,20
43,38,0,0,16.74,20
44,39,0,0,18.9,20
45,40,0,0,21.35,20
46,41,0,0,11.28,20
47,42,0,0,19.41,20
48,43,0,0,22.74,20
49,44,0,0,11.31,20
50,45,0,0,5.97,20
