idx,seq,group,emerg,weight,size(ft)
6,1,0,0,15.93,20
7,2,0,0,17.19,20
8,3,0,0,11.04,20
9,4,0,0,20.95,20
10,5,0,0,11.65,20
11,6,0,0,8.33,20
12,7,0,0,7.08,20
13,8,0,0,15.02,20
14,9,0,0,15.1,20
15,10,0,0,15.65,20
16,11,0,0,6.23,20
17,12,0,0,23.32,20
18,13,0,0,18.61,20
19,14,0,0,12.67,20
20,15,0,0,11.29,20
21,16,0,0,16.61,20
22,17,0,0,8.57,20
23,18,0,0,7.7,20
24,19,0,0,14.46,20
25,20,0,0,8.38,20
26,21,0,0,23.08,20
27,22,0,0,6.94,20
28,23,0,0,7.07,20
29,24,0,0,6.01,20
30,25,0,0,18.29,20
31,26,0,0,18.52,20
32,27,0,0,14.61,20
33,28,0,0,9.54,20
34,29,0,0,9.92,20
35,30,0,0,15.2,20
36,31,0,0,11.42,20
37,32,0,0,15.27,20
38,33,0,0,18.24,20
39,34,0,0,10.61,20
40,35,0,0,22.35,20
41,36,0,0,16.18,20
42,37,0,0,10.74,20
43,38,0,0,13.85,20
44,39,0,0,16.7,20
45,40,0,0,8.45,20
46,41,0,0,21.38,20
47,42,0,0,13.02,20
48,43,0,0,11.53,20
49,44,0,0,8.11,20
50,45,0,0,11.68,20
