idx,seq,group,emerg,weight,size(ft)
6,1,0,0,22.14,20
7,2,0,0,17.27,20
8,3,0,0,9.23,20
9,4,0,0,23.11,20
10,5,0,0,7.73,20
11,6,0,0,23.96,20
12,7,0,0,23.97,20
13,8,0,0,20.6,20
14,9,0,0,9.34,20
15,10,0,0,12.35,20
16,11,0,0,7.05,20
17,12,0,0,7.95,20
18,13,0,0,12.31,20
19,14,0,0,23.5,20
20,15,0,0,17.11,20
21,16,0,0,11.63,20
22,17,0,0,6.33,20
23,18,0,0,21.2,20
24,19,0,0,15.22,20
25,20,0,0,22.49,20
26,21,0,0,14.63,20
27,22,0,0,18.94,20
28,23,0,0,9.36,20
29,24,0,0,20.02,20
30,25,0,0,9.37,20
31,26,0,0,6.04,20
32,27,0,0,20.07,20
33,28,0,0,6.47,20
34,29,0,0,5.07,20
35,30,0,0,8.85,20
36,31,0,0,16.84,20
37,32,0,0,14.85,20
38,33,0,0,15.11,20
39,34,0,0,16.65,20
40,35,0,0,13.08,20
41,36,0,0,22.27,20
42,37,0,0,16.59,20
43,38,0,0,12.62,20
44,39,0,0,20.5,20
45,40,0,0,14.58,20
46,41,0,0,9.31,20
47,42,0,0,21.59,20
48,43,0,0,19.06,20
49,44,0,0,16.08,20
50,45,0,0,12.54,20
