idx,seq,group,emerg,weight,size(ft)
6,1,0,0,5.16,20
7,2,0,0,14.91,20
8,3,0,0,10.63,20
9,4,0,0,21.03,20
10,5,0,0,20.28,20
11,6,0,0,21.02,20
12,7,0,0,7.66,20
13,8,0,0,13.62,20
14,9,0,0,19.84,20
15,10,0,0,12.27,20
16,11,0,0,5.91,20
17,12,0,0,5.07,20
18,13,0,0,12.79,20
19,14,0,0,12.29,20
20,15,0,0,5.31,20
21,16,0,0,16.92,20
22,17,0,0,13.37,20
23,18,0,0,5.8,20
24,19,0,0,14.27,20
25,20,0,0,22.35,20
26,21,0,0,20.35,20
27,22,0,0,6.6,20
28,23,0,0,20.35,20
29,24,0,0,23.23,20
30,25,0,0,22.52,20
31,26,0,0,23.1,20
32,27,0,0,10.77,20
33,28,0,0,16.67,20
34,29,0,0,16.53,20
35,30,0,0,15.19,20
36,31,0,0,15.3,20
37,32,0,0,15.84,20
38,33,0,0,21.14,20
39,34,0,0,7.43,20
40,35,0,0,8.05,20
41,36,0,0,10.51,20
42,37,0,0,14.63,20
43,38,0,0,17.07,20
44,39,0,0,8.7,20
45,40,0,0,5.02,20
46,41,0,0,12.65,20
47,42,0,0,18.41,20
48,43,0,0,7.96,20
49,44,0,0,22.22,20
50,45,0,0,10.23,20
