idx,seq,group,emerg,weight,size(ft)
6,1,0,0,9.86,20
7,2,0,0,22.23,20
8,3,0,0,6.5,20
9,4,0,0,10.78,20
10,5,0,0,11.0,20
11,6,0,0,17.29,20
12,7,0,0,13.3,20
13,8,0,0,7.67,20
14,9,0,0,10.85,20
15,10,0,0,21.36,20
16,11,0,0,22.46,20
17,12,0,0,15.92,20
18,13,0,0,13.69,20
19,14,0,0,21.08,20
20,15,0,0,12.19,20
21,16,0,0,6.42,20
22,17,0,0,17.33,20
23,18,0,0,10.63,20
24,19,0,0,18.43,20
25,20,0,0,8.49,20
26,21,0,0,22.79,20
27,22,0,0,22.8,20
28,23,0,0,23.3,20
29,24,0,0,6.5,20
30,25,0,0,12.7,20
31,26,0,0,7.36,20
32,27,0,0,15.53,20
33,28,0,0,18.41,20
34,29,0,0,7.63,20
35,30,0,0,18.5,20
36,31,0,0,15.07,20
37,32,0,0,21.75,20
38,33,0,0,19.09,20
39,34,0,0,19.67,20
40,35,0,0,12.8,20
41,36,0,0,13.46,20
42,37,0,0,12.98,20
43,38,0,0,23.73,20
44,39,0,0,9.0,20
45,40,0,0,12.65,20
46,41,0,0,13.94,20
47,42,0,0,15.51,20
48,43,0,0,8.68,20
49,44,0,0,8.16,20
50,45,0,0,22.1,20
